Description,Tplusone,Tplustwo,Tplusthree
CARD BIRTHDAY COWBOY,239.19460452107194,279.8004144614471,327.299489424314
CARD CAT AND TREE ,27.8039602122533,22.83416542076975,18.75269229572896
CARD CHRISTMAS VILLAGE,2685.299749730751,5842.3799210789375,12711.20780674441
CARD CIRCUS PARADE,85.69151859917775,70.56767789996908,58.113069363221314
CARD DOG AND BALL ,14.75702303554852,11.21463502584428,8.52258876739082
CARD DOLLY GIRL ,326.66490972500515,328.4641578040137,330.2733160189245
CARD GINGHAM ROSE ,43.56726686962594,34.364673960837344,27.105919220697523
CARD HOLDER GINGHAM HEART,64.45569716560985,72.03174430145525,80.49827114240848
CARD I LOVE LONDON ,98.26303687592261,92.9405482631993,87.90635610388544
CARD MOTORBIKE SANTA,4041.7264523824188,10217.060771769324,25827.658562220422
CARD PARTY GAMES ,242.15346372117435,268.1620730963048,296.96414968529683
CARD PSYCHEDELIC APPLES,136.99817483464568,126.78169008748203,117.32708819543674
CARD SUKI BIRTHDAY,172.12220418375304,192.87157101571253,216.12227825269954
CARD WEDDING DAY,329399335.57444,1179440147.3351967,4223077920.664793
CARDHOLDER HOLLY WREATH METAL,275.1994351051756,444.730483743817,718.6977077021251
CARRIAGE,8.480973230648145,8.345712990649616,8.212609971529742
CARROT CHARLIE+LOLA COASTER SET,40.688860155985445,48.01732662984461,56.66572245666644
CARTOON  PENCIL SHARPENERS,270.33217405759177,286.9055231635877,304.49494037744665
CAT BOWL VINTAGE CREAM,23.85670921963156,23.078077779565884,22.32485918726044
CERAMIC BOWL WITH LOVE HEART DESIGN,56.161985257852365,64.12409807384812,73.21500361687411
CERAMIC BOWL WITH STRAWBERRY DESIGN,471.43410875265704,1328.7221789354226,3744.961588515834
CERAMIC CAKE BOWL + HANGING CAKES,12.611881661792903,10.621595030207361,8.945396413566373
CERAMIC CAKE DESIGN SPOTTED MUG,68.90625384851059,73.7503870634422,78.93506450031906
CERAMIC CAKE DESIGN SPOTTED PLATE,32.82619004316241,31.984923460759436,31.165216781035927
CERAMIC CAKE STAND + HANGING CAKES,18.963378735785806,20.503694938822374,22.169124605993883
CERAMIC CHERRY CAKE MONEY BANK,1015.4387351170021,1955.803698814535,3767.0102350939646
CERAMIC HEART FAIRY CAKE MONEY BANK,389.8296188084723,499.56159152592454,640.1816888380848
CERAMIC LOVE HEART MONEY BANK,341.60096832066705,1103.2653514609353,3563.205460798396
CERAMIC PIRATE CHEST MONEY BANK,65.8030660798636,69.99010477847294,74.44356408797562
CERAMIC PLATE STRAWBERRY DESIGN,343.45515201406414,712.0543233185381,1476.2374545363036
CERAMIC STRAWBERRY CAKE MONEY BANK,976.7086255682862,1281.2988845578495,1680.8767615971149
CERAMIC STRAWBERRY DESIGN MUG,1007.7605661008042,2287.7897685006265,5193.676157727932
CERAMIC STRAWBERRY MONEY BOX,2.9959075563421016,2.0910552871781416,1.4594950384164533
CERAMIC STRAWBERRY TRINKET TRAY,9.586976137624616,11.084392456301462,12.81569437135941
CHARLIE & LOLA WASTEPAPER BIN BLUE,28.284749788473455,26.886318862624183,25.557027988180582
CHARLIE & LOLA WASTEPAPER BIN FLORA,37.39801336824668,34.81852185891426,32.41694826145594
CHARLIE + LOLA RED HOT WATER BOTTLE,588.8692741304922,1114.745185204804,2110.242260087632
CHARLIE AND LOLA FIGURES TINS,288.1070049479043,410.21113546829173,584.0648535866475
CHARLIE LOLA BLUE HOT WATER BOTTLE ,50.030706363601716,62.4711624569769,78.00501776575452
CHARLIE+LOLA MY ROOM DOOR SIGN,59.974246375610555,83.5745021947744,116.4616120953007
CHARLIE+LOLA PINK HOT WATER BOTTLE,240.74396546305945,338.2658723453429,475.29249663004913
CHARLIE+LOLA RED HOT WATER BOTTLE ,179.04091996548877,310.3352249506964,537.9102825419088
"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",42.24401634190219,45.332268409465264,48.64628738223017
CHARLOTTE BAG APPLES DESIGN,489.4111794832511,460.85104179269223,433.9575629344161
CHARLOTTE BAG DOLLY GIRL DESIGN,137.62222743420995,113.64509590806227,93.84536251694347
CHARLOTTE BAG PINK POLKADOT,498.1256052265871,479.4333310956823,461.4424887091384
CHARLOTTE BAG SUKI DESIGN,1364.8005201314272,1369.7013135497411,1374.6197049802001
CHARLOTTE BAG VINTAGE ALPHABET ,316.4451306605064,291.7028893939145,268.8951967854627
CHERRY BLOSSOM  DECORATIVE FLASK,14.478606959927392,13.318102574313222,12.25061614496772
CHERRY BLOSSOM PASSPORT COVER,10.062826142795869,12.755415821235099,16.168482935491692
CHERRY CROCHET FOOD COVER,1.4188420566364828,0.9416118737546908,0.624898956616551
CHERUB HEART DECORATION SILVER ,384.8547756891782,564.1993201321849,827.1194563393084
CHEST OF DRAWERS GINGHAM HEART ,7.009975246373177,7.646563688209848,8.340961869744204
CHICK GREY HOT WATER BOTTLE,493.6001242198952,822.7922632136073,1371.5294530650835
CHILDREN'S APRON DOLLY GIRL ,172.21955370091524,184.74365199481957,198.17852397675568
CHILDREN'S CIRCUS PARADE MUG,102.44110117428681,115.38100635330896,129.9554229161673
CHILDREN'S SPACEBOY MUG,68.01809990799998,65.67343196358297,63.40958762019293
CHILDRENS APRON APPLES DESIGN,184.49472200307338,202.47414830655788,222.20571020878893
CHILDRENS APRON SPACEBOY DESIGN,300.4728726639588,325.0446724100283,351.6258826476604
CHILDRENS CUTLERY CIRCUS PARADE,60.47322331222097,59.76794961879443,59.07090123494122
CHILDRENS CUTLERY DOLLY GIRL ,134.11707749884323,149.4996382635619,166.6465021289227
CHILDRENS CUTLERY POLKADOT BLUE,299.51472629474466,336.172205039548,377.31617686784443
CHILDRENS CUTLERY POLKADOT GREEN ,209.83440537826354,229.29935463538033,250.5699384303563
CHILDRENS CUTLERY POLKADOT PINK,304.4476256435745,307.9071748273787,311.4060361277738
CHILDRENS CUTLERY RETROSPOT RED ,225.23291465221735,235.08214375039861,245.3620706175017
CHILDRENS CUTLERY SPACEBOY ,199.142628500848,213.0162058170102,227.85630722194486
CHILDRENS DOLLY GIRL MUG,47.904756905322195,43.86668405834234,40.168995619318935
CHILDS BREAKFAST SET CIRCUS PARADE,40.9605910264264,45.962005504523354,51.57410811369682
CHILDS BREAKFAST SET DOLLY GIRL ,40.97596364298039,44.30767703322939,47.910288606898305
CHILDS BREAKFAST SET SPACEBOY ,51.53797699729236,53.95728887185907,56.490168842952485
CHILDS GARDEN BRUSH PINK,46.46501800822124,48.58523637407517,50.80220119805184
CHILDS GARDEN FORK BLUE ,3.7534104460741555,2.41419121541947,1.5528062566950582
CHILDS GARDEN FORK PINK,15.687903546802648,14.640138526422776,13.662351724270499
CHILDS GARDEN RAKE BLUE,15.029160146913396,17.478899241834842,20.327943525770394
CHILDS GARDEN RAKE PINK,10.580395536626753,13.718916355089384,17.788433835616672
CHILDS GARDEN SPADE BLUE,34.13474763963354,60.668947452451334,107.82916059161516
CHILDS GARDEN SPADE PINK,11.249704640725522,14.278852361219712,18.123642465724384
CHILLI LIGHTS,1174.9038814591909,1450.8704510518082,1791.6572572055065
CHINESE DRAGON PAPER LANTERNS,1719.8184020044955,3796.5743271535903,8381.103844918658
CHOC TRUFFLE GOLD TRINKET POT ,72.1601894108138,94.01292841613213,122.48347435812401
CHOCOLATE 1 WICK MORRIS BOX CANDLE,888.5213405051167,4320.245731886093,21006.274506889597
CHOCOLATE BOX RIBBONS ,86.74718028411863,82.74868011367425,78.93448568735528
CHOCOLATE CALCULATOR,57.076656816269356,61.008164756585444,65.21047963527083
CHOCOLATE HOT WATER BOTTLE,1309.2903191464045,1753.6770746585516,2348.8933181664247
CHOCOLATE THIS WAY METAL SIGN,285.84840631162706,298.24997492241005,311.189587127672
CHRISTMAS CARD SCREEN PRINT ,375.5912105520518,571.4494121651264,869.4410877823578
CHRISTMAS CARD SINGING ANGEL,183.042351807441,337.3179218013189,621.6232431719399
CHRISTMAS CRAFT LITTLE FRIENDS,1839.3373220018098,3259.4579756892485,5776.029316755091
CHRISTMAS CRAFT TREE TOP ANGEL,927293.4578968752,7938553.133120393,67961900.63748316
CHRISTMAS CRAFT WHITE FAIRY ,610004.9398935544,4843447.033164488,38457031.458078794
CHRISTMAS GINGHAM STAR,1115.5019351404212,2115.534217145103,4012.081810820311
CHRISTMAS GINGHAM TREE,551.2745650777975,816.4211422014611,1209.0952923603024
CHRISTMAS HANGING STAR WITH BELL,8979.157968291845,25107.38168642505,70204.86969645695
CHRISTMAS HANGING TREE WITH BELL,9681.674655624038,35916.872800131336,133243.6585225932
CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1415.0917828774175,3826.061003818882,10344.730272673509
CHRISTMAS METAL TAGS ASSORTED ,2141.125993260854,4616.508969019762,9953.713666603195
CHRISTMAS PUDDING TRINKET POT ,61278.17661206793,306030.0847603871,1528348.5566377915
CHRISTMAS RETROSPOT ANGEL WOOD,7222.832848889802,23207.569224612445,74567.87116400788
CHRISTMAS RETROSPOT STAR WOOD,1585.5398306396962,3808.8822528153464,9149.933502432754
CHRISTMAS RETROSPOT TREE WOOD,660.9171199221853,1210.973381200375,2218.820614222439
CHRISTMAS STAR WISH LIST CHALKBOARD,2306.4856878183336,4286.94933370354,7967.937840153956
CHRISTMAS TABLE SILVER CANDLE SPIKE,1858.4233591321454,4571.645535167339,11246.06123600137
CHRISTMAS TOILET ROLL,3081.7672217977033,7351.079790229466,17534.865612204678
CHRISTMAS TREE DECORATION WITH BELL,443.5625302316819,1015.8067004036125,2326.308428365017
CHRISTMAS TREE HEART DECORATION,434.92594351298203,659.2238869886282,999.195701379042
CHRISTMAS TREE STAR DECORATION,619.0231992600453,1051.6006349643947,1786.46599477923
CHRYSANTHEMUM NOTEBOOK,44.45557760890765,62.97109733912871,89.19823593292996
CHRYSANTHEMUM SKETCHBOOK ,3.1626237316560823,2.804086112650187,2.4861948794143434
CINAMMON SET OF 9 T-LIGHTS,69.77054893175868,78.93013948381676,89.29221590370727
CINNAMON SCENTED VOTIVE CANDLE,126.9008951002671,145.73214337632163,167.3578235699305
CIRCUS PARADE BABY GIFT SET,19.8031785613425,22.546955107836922,25.6708882899832
CIRCUS PARADE CHILDRENS EGG CUP ,52.090341910889194,60.29602666183996,69.79433610600492
CIRCUS PARADE LUNCH BOX ,134.7929967736561,119.35081878698992,105.67773019428014
CITRONELLA CANDLE FLOWERPOT,5.180660603217755,3.976956537092635,3.0529279003724485
CITRONELLA CANDLE GARDEN POT,38.055228112734966,33.999809673353475,30.37656361958361
CLAM SHELL SMALL ,50.903074130603976,70.98712599182588,98.99543677166062
CLASSIC CAFE SUGAR DISPENSER,220.18010085734736,207.15564694548434,194.9016368613864
CLASSIC FRENCH STYLE BASKET BROWN,13.439201274243668,13.276701369629432,13.116166330222644
CLASSIC FRENCH STYLE BASKET NATURAL,96.71508276698921,124.77786598412304,160.9833274615772
CLASSIC GLASS COOKIE JAR,129.9180746725071,134.30908155605414,138.84849690008645
CLASSIC METAL BIRDCAGE PLANT HOLDER,25.783700362247274,22.41931727121442,19.493935309740202
CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,143.797751817893,116.72308291609897,94.74611329593277
CLOCK MAGNET MUM'S KITCHEN,45.30214338319668,87.76233559927348,170.01905372751943
CLOTHES PEGS RETROSPOT PACK 24 ,336.94892339681087,307.5280482407943,280.6760725079302
COCKLE SHELL DISH,293.9704245076628,723.5538123388314,1780.8938440894426
COCKTAIL SWORDS 50 PIECES,36.36332721617186,29.0421370409294,23.194954600552002
COFFEE MUG APPLES DESIGN,331.1100614488956,443.8108324414913,594.8718505577942
COFFEE MUG BLUE PAISLEY DESIGN,1280.945133022319,4386.733100666197,15022.834936791296
COFFEE MUG CAT + BIRD DESIGN,292.23401353720976,410.2551498278234,575.9401033542566
COFFEE MUG DOG + BALL DESIGN,399.19833161543363,677.7599297264518,1150.7025104136117
COFFEE MUG PEARS  DESIGN,304.48513838999884,409.6881753314558,551.2400437470111
COFFEE MUG PINK PAISLEY DESIGN,15.005512844793435,15.544842438422094,16.103556668455543
COFFEE SCENT PILLAR CANDLE,55.23287228147827,82.2267394589123,122.41327316072153
COLOUR GLASS T-LIGHT HOLDER HANGING,216.81276676627104,160.9854246327597,119.53312219906451
COLOUR GLASS. STAR T-LIGHT HOLDER,12532.794471493362,30261.03333276669,73066.71632170328
COLOURING PENCILS BROWN TUBE,105.89707164349429,101.05333351318637,96.43114824275342
COLUMBIAN CANDLE ROUND,19.115915930836852,22.006639754640933,25.33450110592432
COOK WITH WINE METAL SIGN ,7855.259553429036,20852.842521987382,55356.67386789086
COSMETIC BAG VINTAGE ROSE PAISLEY,34.48418137686,41.04444721020046,48.85273709647591
COSY HOUR CIGAR BOX MATCHES ,1187.1597778919124,2852.459359663381,6853.773645346693
COSY SLIPPER SHOES SMALL GREEN,69.38024005525057,101.47398673939585,148.41358255012017
COTTON APRON PANTRY DESIGN,142.03218570969665,213.5803236363364,321.1705460749514
COWBOYS AND INDIANS BIRTHDAY CARD ,111.84648103153987,93.43343761995985,78.0516935800706
CRAZY DAISY HEART DECORATION,2.9274358695061924,2.203368757581072,1.6583911990882598
CREAM CUPID HEARTS COAT HANGER,39.17095674281094,34.79605521315968,30.90977497299628
CREAM HEART CARD HOLDER,431.8259650190735,433.212542786811,434.60357280629285
CREAM SLICE FLANNEL CHOCOLATE SPOT ,67.33560232065076,118.86569196536232,209.83034590114957
CREAM SLICE FLANNEL PINK SPOT ,493.695487582759,949.1931190533115,1824.9459432361605
CREAM SWEETHEART EGG HOLDER,7.842647220937754,5.848879860679485,4.361970475139084
CREAM SWEETHEART MINI CHEST,197.89219412318658,229.07262505967327,265.1659292789729
CREAM WALL PLANTER HEART SHAPED,3.5321186561428304,2.8159633975059855,2.2450123079253643
CUPBOARD 3 DRAWER MA CAMPAGNE,6.618916201484223,5.929620730593397,5.312108650174271
CUPCAKE LACE PAPER SET 6,116.15446935973232,129.0763525182897,143.43576163072396
CUPID DESIGN SCENTED CANDLES,115.95573571225272,243.6951658021157,512.1552070756717
CURIOUS IMAGES GIFT WRAP SET,59.6236934195596,62.33936164473112,65.17871985766155
CUSHION COVER PINK UNION JACK,22.704134204343646,34.3205602543659,51.88045690587092
CUTE CATS TAPE,18.521169470802715,17.696483412041303,16.90851787984208
DAIRY MAID LARGE MILK JUG,10.95478290917881,9.35165666502288,7.983132400295325
DAIRY MAID STRIPE MUG,192.51986704532047,232.35494233189357,280.432456424605
DAIRY MAID TOASTRACK,19.442891513269142,16.950650459268235,14.777871429061916
DAIRY MAID TRADITIONAL TEAPOT ,2.593470244955907,1.9653729601866146,1.4893908577302253
DAISIES  HONEYCOMB GARLAND ,13.43751053051096,11.651390846694401,10.102682960075938
DAISY GARDEN MARKER,10.341204436966116,8.678544372983126,7.283206989372072
DAISY HAIR BAND,12.608309815415167,16.370235270405527,21.25460166602076
DANISH ROSE DECORATIVE PLATE,641.5832301825264,2382.1422414441886,8844.685134395353
DANISH ROSE DELUXE COASTER,65.4514343459576,83.53550764120405,106.61616672889072
DANISH ROSE PHOTO FRAME,333.5672630695313,559.5467660676355,938.6190375387223
DARK BIRD HOUSE TREE DECORATION,2522.7196621105822,7355.059640915628,21443.88182877476
DECORATION  BUTTERFLY  MAGIC GARDEN,1.8464984344882804,1.2567633860488703,0.8553780382439021
DECORATION  PINK CHICK MAGIC GARDEN,11.313589152723644,8.968565230921792,7.109606086582633
DECORATION WHITE CHICK MAGIC GARDEN,1.6179127744340596,1.059050112815624,0.6932309078572627
DECORATION WOBBLY CHICKEN,39.06732385327532,46.77136798836508,55.994643291126316
DECORATION WOBBLY RABBIT METAL ,25.22353973862699,24.002514703129272,22.840597237495313
DECORATIVE CATS BATHROOM BOTTLE,78.20677564299255,112.64439132818528,162.2462861225794
DECORATIVE FLORE BATHROOM BOTTLE,15.259167690196769,14.828262253687887,14.409525206633969
DECORATIVE ROSE BATHROOM BOTTLE,68.7539824301194,93.30884542918997,126.63325566890141
"DECOUPAGE,GREETING CARD,",39.804127890300016,42.211349029557525,44.76415088921817
DELUXE SEWING KIT ,80.62161261305152,89.9101662514698,100.26887001337754
DENIM PATCH PURSE PINK BUTTERFLY,13.764728806543518,13.388602454701864,13.022753895800268
"DIAMANTE HEART SHAPED WALL MIRROR, ",500.293451688343,1542.4084709679155,4755.256906291854
DINOSAUR HEIGHT CHART STICKER SET,21.94339100707919,26.69030705175149,32.464102302463445
DINOSAUR KEYRINGS ASSORTED,1051.7684802954213,1285.4598472993252,1571.0748610327964
DINOSAUR LUNCH BOX WITH CUTLERY,27.669971384097583,24.323725699616713,21.382155539568878
DINOSAUR PARTY BAG + STICKER SET,20.69387267165189,20.20942933111403,19.73632680405827
DINOSAURS  WRITING SET ,101.10992043762167,119.12894281964151,140.3591750038097
DISCO BALL CHRISTMAS DECORATION,4823.627207128422,7840.605061893432,12744.57687064626
DISCO BALL ROTATOR BATTERY OPERATED,13.856974481744352,14.6275953125397,15.4410722852467
DO NOT TOUCH MY STUFF DOOR HANGER ,1377.86700961323,3462.107705182016,8699.090462761882
DOCTOR'S BAG SOFT TOY,213.92600772792164,1182.6195890590814,6537.723520765382
DOG BOWL CHASING BALL DESIGN,22.582882763016116,20.423003080375963,18.469699338125572
DOG BOWL VINTAGE CREAM,21.8808814893451,20.67737313684681,19.540061036781882
DOG TOY WITH PINK CROCHET SKIRT,22.387175677498615,28.361301339579907,35.9296512102205
DOGGY RUBBER,29.371152801175214,41.94829818992988,59.91115612461987
DOLLY GIRL BABY GIFT SET,11.270800142729847,9.893158043885354,8.68390662968386
DOLLY GIRL CHILDRENS BOWL,41.83796431772388,31.096658986337463,23.113031809315586
DOLLY GIRL CHILDRENS CUP,44.98221117379595,33.47664866684528,24.913982143595486
DOLLY GIRL CHILDRENS EGG CUP,11.949113492552401,10.377358431961373,9.012347911208655
DOLLY GIRL LUNCH BOX,293.76924332879395,248.95602447686682,210.9788670216839
DOLLY HONEYCOMB GARLAND,12.510943755426853,11.966905878149776,11.446525465704937
DOLLY MIXTURE CHILDREN'S UMBRELLA,24.02893023622263,28.22255694484937,33.14807245578311
DOOR HANGER  MUM + DADS ROOM,26.16008016091504,32.30891331019635,39.90300766911986
DOORMAT 3 SMILEY CATS,125.19800773540524,179.86543636321207,258.403274806903
DOORMAT AIRMAIL ,87.67675233923643,126.9748495942001,183.88697116755162
DOORMAT BLACK FLOCK ,22.968381250825676,18.401053276197366,14.741951466922895
DOORMAT ENGLISH ROSE ,79.62307090902519,76.93336848202168,74.33452538841533
DOORMAT FAIRY CAKE,33.35438597002572,25.893934778268093,20.102179632500214
DOORMAT FANCY FONT HOME SWEET HOME,73.89224598750451,61.779848901206655,51.65291268723045
DOORMAT HEARTS,56.49298036302511,45.55486036314708,36.734569310563145
DOORMAT HOME SWEET HOME BLUE ,34.18885572613569,28.840881291564056,24.329461048274336
DOORMAT I LOVE LONDON,64.46629492499257,96.94225279029759,145.77850932789656
DOORMAT KEEP CALM AND COME IN,98270.10156615262,252737.11030864491,650004.8937485287
DOORMAT MULTICOLOUR STRIPE,45.11976806185421,50.54139987139448,56.614499823189455
DOORMAT NEIGHBOURHOOD WITCH ,125.95243796349209,265.38652496593295,559.1793916200988
DOORMAT NEW ENGLAND,74.86738997490619,62.66297127185417,52.44804139603827
DOORMAT RED RETROSPOT,128.1042824127893,118.30825296933706,109.26131786566471
DOORMAT RESPECTABLE HOUSE,73.36221937936439,89.9014536914052,110.16939569444493
DOORMAT SPOTTY HOME SWEET HOME,60.38621883633043,54.55108067027707,49.279793629084125
DOORMAT TOPIARY,90.21843447409299,127.25781745483815,179.50380316141838
DOORMAT UNION FLAG,133.14007450055476,136.52733815229027,140.0007783747496
DOORMAT UNION JACK GUNS AND ROSES,13.268741303687714,10.291082247667402,7.9816443326708875
DOORMAT WELCOME PUPPIES,7.9546012755932995,5.302664033171529,3.5348403866532867
DOORMAT WELCOME SUNRISE,25.8974261874082,29.37997246486714,33.33083279357107
DOORMAT WELCOME TO OUR HOME,36.74553785414822,32.49355698537008,28.733590722017404
DOORSTOP FOOTBALL DESIGN,103.1239210168989,212.5943550975178,438.27231716609344
DOORSTOP RETROSPOT HEART,398.8732590255422,699.5910178495704,1227.0253299293176
DOTCOM POSTAGE,18.04614388043792,14.956382137779858,12.395632448314053
DOUGHNUT LIP GLOSS ,1191.2112740428606,1284.9642492614244,1386.095949441599
DOVE DECORATION PAINTED ZINC ,3278.7033313758875,8503.099400854484,22052.223733969407
DRAGONS BLOOD INCENSE,31.309121267103713,32.02632826480237,32.75996452837405
DRAWER KNOB CERAMIC BLACK,34.54389457343345,29.40138609003968,25.024436725799642
DRAWER KNOB CERAMIC IVORY,181.01988684163086,170.37010204348897,160.3468667268743
DRAWER KNOB CRACKLE GLAZE GREEN,68.01131727016592,57.317918964382436,48.30584035531794
DRAWER KNOB CRACKLE GLAZE PINK,66.69113676915624,57.40324614330443,49.40885442085836
DRAWER KNOB VINTAGE GLASS BALL,28.153539546003458,29.23829895364443,30.36485427723206
DRAWER KNOB VINTAGE GLASS HEXAGON,46.90929117926451,53.49317469395537,61.00112934775947
EASTER CRAFT 4 CHICKS ,39821218963316.734,277069016572743.6,1927797338783254.0
EASTER DECORATION EGG BUNNY ,96.02402242307049,124.21204473016432,160.67471104336386
EASTER DECORATION HANGING BUNNY,462.26316467344463,790.0745749822186,1350.351664888328
EASTER DECORATION NATURAL CHICK,12.476809654527143,12.083792582734032,11.703155472084656
EASTER TIN BUNNY BOUQUET,606.0004661519573,2697.0533689823433,12003.450956611963
EAU DE NIL LOVE BIRD CANDLE,3.650666997508732,2.9668103234282754,2.41105625388653
ECONOMY LUGGAGE TAG,21.039272971133638,26.633635321297035,33.715543849879516
EDWARDIAN HEART PHOTO FRAME,5.839784638836299,4.601222546772488,3.625347548629175
EDWARDIAN PARASOL BLACK,112.59727853012106,102.40602830915284,93.1371945304133
EDWARDIAN PARASOL NATURAL,76.23763658120134,57.63762339382279,43.57553276129903
EDWARDIAN PARASOL PINK,32.9407398739962,31.027358379461557,29.225116730529404
EDWARDIAN PARASOL RED,75.97484215589637,70.24918451628697,64.95502702166964
EGG CUP NATURAL CHICKEN,81.11551339550975,91.09957094984681,102.31251063875507
EGG FRYING PAN IVORY ,82.37104936527436,113.43803925088184,156.22222671973788
EGG FRYING PAN MINT ,31.50608035476801,37.3213308165933,44.20993402661728
EGG FRYING PAN PINK ,53.989160422233745,73.09005128989361,98.94866961774942
EGG FRYING PAN RED ,143.85533069764918,199.27201463039074,276.03659608773586
EIGHT PIECE SNAKE  SET,104.90326471048141,188.39668862328656,338.34325730639796
"ELEPHANT, BIRTHDAY CARD, ",152.815255683904,143.46554474467442,134.6878780968078
EMBOSSED GLASS TEALIGHT HOLDER,139.30906541145643,139.74119805770383,140.17467116678046
EMERGENCY FIRST AID TIN ,28.859941063715098,26.309883721567996,23.98514882321529
EMPIRE BIRTHDAY CARD,38.48821903375626,37.26548865613051,36.08160314100821
EMPIRE DESIGN ROSETTE,15.058970803027526,16.084271172481458,17.179379821754285
EMPIRE GIFT WRAP,142.9255303144337,133.50388364474074,124.70331164080726
EMPIRE TISSUE BOX,359.32727873004876,524.3674143867522,765.2109971790302
EMPIRE UNION JACK TV DINNER TRAY,2295.8470075404566,10129.39680813779,44691.42732931169
ENAMEL BREAD BIN CREAM,28.66965132125408,24.504802274465,20.94498212698732
ENAMEL COLANDER CREAM,12.30908340409895,10.607895150497894,9.141821192509337
ENAMEL FIRE BUCKET CREAM,6.745512280662837,5.802985599550264,4.992154853104612
ENAMEL FLOWER JUG CREAM,33.66498831757225,25.655328814959947,19.551347839326386
ENAMEL MEASURING JUG CREAM,28.64906513920329,24.172268063701456,20.395030012476358
ENAMEL PINK COFFEE CONTAINER,33.34742457045557,32.58608641994746,31.842129994921464
ENAMEL PINK TEA CONTAINER,129.5021004498176,190.82491846368893,281.1857829347264
ENAMEL WASH BOWL CREAM,13.469480385584097,10.57923515514383,8.309171049212509
ENAMEL WATERING CAN CREAM,7.277899330424704,5.726591651443731,4.50595019984583
ENCHANTED BIRD COATHANGER 5 HOOK,42.78932601842165,43.16175326791981,43.53742202807204
ENGLISH ROSE GARDEN SECATEURS,128.5677897474949,145.67574676887395,165.06018527928046
ENGLISH ROSE HOT WATER BOTTLE,409.82271832694914,641.1998463770333,1003.2075446484479
ENGLISH ROSE NOTEBOOK A7 SIZE,246.2944922647131,264.76513417488167,284.6209658610643
ENGLISH ROSE SCENTED HANGING FLOWER,60.11382122907137,75.6040989976566,95.08594975964002
ENGLISH ROSE SMALL SCENTED FLOWER,44.463140192160616,57.647867518576994,74.74228349767652
ENGLISH ROSE SPIRIT LEVEL ,252.4635467820765,393.30214594208655,612.7085671349374
ENVELOPE 50 BLOSSOM IMAGES,35.7846954141687,32.830263393881516,30.119753208375194
ESSENTIAL BALM 3.5g TIN IN ENVELOPE,19.50921310943052,17.21483745903363,15.190291226953441
ETCHED GLASS COASTER,90.83184763087799,105.89465099221809,123.45534524777877
EUCALYPTUS & PINECONE  WREATH,413.82805821156745,1126.2150935017817,3064.9454807696584
FAIRY CAKE BIRTHDAY CANDLE SET,17.830020667933447,18.03256022365321,18.237400521048773
FAIRY CAKE DESIGN UMBRELLA,26.98681135984107,27.503318391382635,28.029710974428404
FAIRY CAKE FLANNEL ASSORTED COLOUR,4443.215422185046,11570.326148379185,30129.632362959455
FAIRY CAKES NOTEBOOK A6 SIZE,62.20586356732715,62.488313945664544,62.77204681108031
FAIRY CAKES NOTEBOOK A7 SIZE,104.83216093014283,123.04981782539562,144.4333259232608
FAIRY DREAMS INCENSE ,60.71765077373395,56.65106173524727,52.85683413033392
FAIRY SOAP SOAP HOLDER,1.7913347174977823,1.1435768054214372,0.7300522326305657
FAIRY TALE COTTAGE NIGHTLIGHT,33.55536293473276,30.146624137909377,27.084163824426184
FAMILY ALBUM WHITE PICTURE FRAME,75.82009253376123,73.87994568558724,71.98944490967048
FAMILY PHOTO FRAME CORNICE,80.0452860093263,92.30355308867934,106.43907140018163
"FANCY FONT BIRTHDAY CARD, ",467.06656120408616,509.1407493604948,555.0050553631849
FANCY FONTS BIRTHDAY WRAP,643.1520364473507,652.0244333156356,661.0192264786183
FAWN BLUE HOT WATER BOTTLE,531.7896142869912,747.5868672729542,1050.9534393001054
"FEATHER PEN,COAL BLACK",332.90882173748344,382.13322500214065,438.63602318621014
"FEATHER PEN,HOT PINK",454.81927659698596,498.391920498983,546.1389153889495
"FEATHER PEN,LIGHT PINK",161.6076954532915,164.13064511111645,166.69298197112917
FELT EGG COSY BLUE RABBIT ,28.363473351132,44.07348519071143,68.48498675774256
FELT EGG COSY CHICKEN,18.049854193810187,17.06119424745406,16.126687009426412
FELT EGG COSY WHITE RABBIT ,13.534186837591694,14.57061226064898,15.686405411553492
FELT FARM ANIMAL RABBIT,13.865939475876708,17.86638015759146,23.02098177270424
FELT TOADSTOOL  SMALL,77.81464847105518,115.3021085862768,170.84927459881501
FELT TOADSTOOL LARGE,35.78396035969805,47.61956349027366,63.36981161979296
FELTCRAFT 6 FLOWER FRIENDS,614.2122840350607,731.8184871478521,871.9433200082337
FELTCRAFT BOY JEAN-PAUL KIT,36.50994827311415,39.334086635404596,42.37667936059081
FELTCRAFT BUTTERFLY HEARTS,253.81390359274226,268.12401367645896,283.2409324011106
FELTCRAFT CHRISTMAS FAIRY,628.83363383101,1057.0772409028757,1776.960126046828
FELTCRAFT CUSHION BUTTERFLY,660.870749312988,891.9716566482432,1203.8865952092692
FELTCRAFT CUSHION OWL,213.0914949516446,230.8413277797089,250.0696643157496
FELTCRAFT CUSHION RABBIT,243.90474613004213,279.59899839133936,320.51692778360075
FELTCRAFT DOLL EMILY,120.7143342690518,130.11028862390103,140.2375890841899
